accident_id,district_code,accident_month,accident_hour,accident_weekday,accident_category_code,accident_type_code,involves_bicycle,involves_car,involves_pedestrian,involves_motorcycle,longitude,latitude
210436,5,3,11,3,3,5,f,t,f,f,13.18965369,52.53687809
210435,5,4,16,5,3,5,t,t,f,f,13.18287153,52.51846634
210434,9,3,16,6,3,2,f,t,f,f,13.49759011,52.45805039
210433,4,5,17,3,3,5,f,t,f,f,13.26571775,52.48335794
210432,2,5,17,4,3,3,t,t,f,f,13.43728972,52.5065301
210431,7,4,15,6,3,6,f,t,t,f,13.33438895,52.47055324
210430,6,4,8,3,3,5,t,t,f,f,13.28896373,52.42950489
210429,12,5,11,6,2,6,f,t,t,f,13.3285849,52.56574183
210428,1,4,9,3,3,5,t,t,f,f,13.36540161,52.55711013
210427,1,3,12,3,2,5,f,t,f,f,13.37549748,52.54234081
210426,1,4,10,4,3,5,t,t,f,f,13.34326212,52.52620133
210425,12,4,7,3,3,6,f,t,t,f,13.32113237,52.59352904
210424,5,5,10,6,3,5,f,t,f,f,13.18270687,52.5478425
210423,12,4,16,4,2,3,t,f,f,f,13.26969236,52.59084352
210422,1,3,18,3,3,2,f,t,f,f,13.41024037,52.52399215
210421,9,4,17,1,3,5,f,t,f,t,13.55367952,52.45579196
210420,9,3,1,7,3,9,f,t,f,f,13.58449651,52.46610532
210419,7,5,15,2,3,1,t,f,f,f,13.3901283,52.40233487
210418,4,5,9,5,3,5,t,t,f,f,13.27202237,52.50885363
210417,10,5,19,4,3,5,t,t,f,f,13.59214033,52.54632947
210416,1,4,14,6,3,2,f,t,f,f,13.39708962,52.53698175
210415,1,1,14,2,3,6,f,t,t,f,13.32559904,52.5277238
210414,1,2,16,1,3,5,t,t,f,f,13.38423124,52.55571194
210413,3,3,0,1,3,8,f,t,f,f,13.45359257,52.59166164
210412,9,1,12,3,3,0,f,t,f,f,13.56012882,52.40515612
210411,2,2,13,2,3,2,f,t,f,f,13.461888,52.50853462
210410,1,2,17,5,3,2,f,t,f,f,13.35729303,52.5358993
210409,5,1,12,5,3,2,f,t,f,f,13.19537859,52.53571404
210408,3,3,12,4,3,5,t,t,f,f,13.40216383,52.60286789
210407,7,1,16,3,3,5,t,t,f,f,13.37780299,52.46591877
210406,11,1,9,3,3,5,t,t,f,f,13.49673562,52.5428177
210405,8,2,13,3,3,2,f,t,f,f,13.43413616,52.48160676
210404,1,3,11,2,3,1,f,t,f,f,13.41348549,52.50715862
210403,8,3,18,3,3,2,f,t,f,f,13.5104717,52.40458473
210402,2,2,12,2,2,2,f,t,f,f,13.41993418,52.49623893
210401,3,2,17,7,3,0,t,t,f,f,13.42999257,52.55142038
210400,3,1,16,7,3,5,f,t,f,f,13.44528329,52.55386506
210399,1,2,6,2,3,5,t,t,f,f,13.37115623,52.54197977
210398,4,3,7,5,2,5,t,t,f,f,13.28125373,52.51296622
210397,4,2,7,4,3,2,f,t,f,f,13.34069257,52.50432639
210396,2,1,7,7,3,9,f,t,f,f,13.39966082,52.49409489
210395,3,3,11,5,3,5,t,f,f,f,13.45278487,52.54852524
210394,7,3,11,5,2,5,f,t,f,f,13.37041839,52.45569201
210393,6,3,7,6,3,5,f,t,f,f,13.36269985,52.42833932
210392,11,2,16,5,3,6,f,t,t,f,13.49732858,52.53503621
210391,2,1,3,1,3,0,f,f,f,f,13.46656581,52.50227178
210390,8,3,5,3,3,6,f,f,t,f,13.43353465,52.44390794
210389,2,1,12,3,3,5,t,t,f,f,13.38513787,52.50228807
210388,11,2,6,4,3,6,f,t,t,f,13.48533947,52.52319037
210387,3,3,15,3,3,2,f,t,f,f,13.43146601,52.59296019
210386,10,2,13,5,3,6,f,t,t,f,13.56678007,52.55120616
210385,11,2,17,5,3,2,f,t,f,f,13.47067847,52.53189583
210384,8,1,5,3,3,6,f,f,t,f,13.42117247,52.41312766
210383,6,3,15,5,3,5,f,t,f,f,13.30969376,52.43146706
210382,9,1,17,6,3,5,f,t,f,f,13.53925029,52.42792485
210381,11,3,14,1,3,5,f,t,f,f,13.50955308,52.54643821
210380,10,3,13,2,3,5,t,t,f,f,13.56594433,52.48111189
210379,3,1,14,3,2,5,f,t,f,f,13.39847999,52.59237798
210378,12,1,13,4,2,1,f,t,f,f,13.30357057,52.60071785
210377,1,2,16,1,3,2,f,t,f,f,13.39124961,52.54452005
210376,3,3,15,2,3,6,t,f,t,f,13.45046104,52.54864154
210375,2,1,16,5,3,2,f,t,f,f,13.42694833,52.51666993
210374,3,3,20,3,2,5,f,t,f,f,13.42211444,52.55011572
210373,4,1,8,4,3,5,t,t,f,f,13.31289022,52.50067582
210372,9,2,5,6,3,6,f,t,t,f,13.47537201,52.45618869
210371,6,3,16,2,2,6,f,t,t,f,13.30564363,52.42786886
210370,3,1,13,4,3,5,t,t,f,f,13.42202599,52.56158253
210369,10,3,9,4,3,0,t,t,f,f,13.56956957,52.49140159
210368,11,2,21,2,2,0,f,t,f,f,13.52082048,52.50294322
210367,9,1,16,5,3,5,t,f,f,f,13.53634914,52.43285105
210366,2,1,19,5,3,0,t,f,f,f,13.45969191,52.50906109
210365,1,3,15,6,3,1,t,f,f,f,13.35345843,52.52905735
210364,11,2,16,2,3,5,t,t,f,f,13.50891146,52.49028319
210363,1,3,15,3,3,3,t,t,f,f,13.39531926,52.51620304
210362,5,3,18,5,2,6,f,f,t,f,13.19816952,52.5328204
210361,10,2,7,3,3,5,f,t,f,f,13.51920567,52.53135707
210360,2,3,15,3,2,1,t,t,f,f,13.39660961,52.50469306
210359,5,1,17,7,3,5,f,t,f,f,13.14159768,52.5324492
210358,9,2,6,5,2,5,f,t,f,f,13.54359971,52.43375286
210357,9,2,14,5,3,1,f,t,f,f,13.51950193,52.46120296
210356,11,3,20,7,3,5,f,t,f,f,13.46760767,52.54678492
210355,6,2,12,4,3,0,t,t,f,f,13.34701685,52.45009372
210354,8,1,16,6,3,3,t,t,f,f,13.43261438,52.4787028
210353,12,3,13,6,2,6,f,t,t,f,13.34284457,52.59916292
210352,3,1,19,6,2,6,f,t,t,f,13.43050764,52.58942609
210351,5,3,21,7,3,3,f,t,f,f,13.20025198,52.53709249
210350,12,3,8,2,3,5,f,t,f,f,13.35079377,52.59639957
210349,7,2,14,5,3,0,f,t,f,f,13.40138861,52.3974656
210348,4,1,10,6,3,6,f,t,t,f,13.3294,52.48707904
210347,8,1,14,1,3,6,f,t,t,f,13.4526549,52.42908394
210346,12,3,5,3,2,2,f,t,f,f,13.34866185,52.5962872
210345,9,3,17,4,3,5,t,t,f,f,13.51460908,52.46891541
210344,10,2,7,3,3,5,f,t,f,f,13.5505797,52.55993767
210343,4,3,16,3,3,5,t,t,f,f,13.30639129,52.48848829
210342,1,1,7,6,3,6,f,t,t,f,13.37414635,52.53059331
210341,7,2,14,2,3,6,f,t,t,f,13.38404744,52.45819999
210340,3,2,14,5,3,6,t,t,t,f,13.41963634,52.53776325
210339,11,3,10,7,2,5,f,t,f,f,13.50785997,52.5030769
210338,1,2,15,4,3,2,f,t,f,f,13.35429679,52.5343803
210337,4,1,18,7,3,1,t,t,f,f,13.30842402,52.50582906
210336,8,3,17,4,2,5,f,t,f,f,13.44754935,52.47610159
210335,3,3,16,5,3,5,f,t,f,f,13.4233909,52.56265246
210334,6,2,16,6,3,5,t,t,f,f,13.29966677,52.42134776
210333,1,3,21,7,2,5,t,f,f,f,13.39578202,52.52901397
210332,8,2,15,7,3,5,f,t,f,f,13.4131081,52.43932943
210331,8,1,12,2,3,5,f,t,f,f,13.47820411,52.43713955
210330,4,1,7,2,3,1,t,t,f,f,13.2960966,52.4970633
210329,1,1,16,3,2,0,f,t,f,t,13.38642052,52.54949653
210328,4,1,14,5,3,5,t,f,f,f,13.25061352,52.50025744
210327,6,3,16,3,3,5,f,t,f,f,13.24263334,52.43376237
210326,9,1,12,3,3,5,t,f,f,f,13.58362989,52.43162894
210325,7,2,12,2,3,5,f,t,f,f,13.34854659,52.45918282
210324,2,2,8,5,3,0,f,f,f,t,13.40557694,52.50508688
210323,7,1,13,2,3,3,f,t,f,f,13.37657618,52.46011664
210322,10,3,19,5,3,5,f,t,f,f,13.6062382,52.52477945
210321,2,1,17,1,3,1,t,t,f,f,13.43468733,52.50936065
210320,4,3,13,2,3,1,f,t,f,f,13.32502479,52.50090808
210319,8,1,18,3,3,6,f,t,t,f,13.42759855,52.42089951
210318,6,1,16,3,3,2,f,t,f,f,13.35450561,52.4292467
210317,4,2,8,2,3,6,f,f,t,f,13.29248212,52.49054627
210316,1,3,13,3,3,0,f,t,f,f,13.38765056,52.52393592
210315,12,3,15,5,3,6,f,f,t,f,13.31316464,52.57125764
210314,1,1,8,4,3,5,t,t,f,f,13.39127535,52.56341686
210313,1,2,14,6,3,2,f,t,f,f,13.3601873,52.53725436
210312,7,3,16,2,3,2,t,t,f,f,13.3605147,52.4104968
210311,4,1,4,3,3,9,f,t,f,f,13.29444841,52.5068446
210310,4,3,5,5,3,1,t,f,f,f,13.30534526,52.47980529
210309,8,2,15,3,3,2,f,t,f,f,13.48364692,52.42561025
210308,1,1,8,5,2,3,t,f,f,f,13.38106565,52.55213783
210307,1,1,9,5,3,2,f,t,f,f,13.37747912,52.55629386
210306,2,3,11,5,3,5,t,t,f,f,13.44068632,52.5172754
210305,2,2,13,2,3,5,f,t,f,t,13.37374597,52.48784318
210304,7,3,12,4,2,6,f,t,t,f,13.40258264,52.42677235
210303,9,3,9,5,3,5,f,t,f,f,13.54125526,52.43535028
210302,6,2,6,4,2,6,f,t,t,f,13.34561727,52.43619737
210301,12,3,13,2,3,5,f,t,f,f,13.25987649,52.57116281
210300,6,1,17,5,2,5,f,t,f,f,13.32256789,52.45640817
210299,1,2,13,5,3,5,t,t,f,f,13.32638284,52.52763939
210298,2,1,9,5,3,0,f,f,f,t,13.45770669,52.50952792
210297,2,3,17,6,3,5,t,t,f,f,13.43142718,52.50598645
210296,7,2,7,4,3,2,f,t,f,f,13.37879454,52.42446555
210295,4,1,16,6,3,0,t,f,f,f,13.29306816,52.53448961
210294,4,3,13,6,3,5,t,t,f,f,13.32332509,52.49152482
210293,8,1,21,6,3,1,t,t,f,f,13.42937976,52.48633692
210292,3,3,19,6,2,2,t,t,f,f,13.41429895,52.55975396
210291,8,2,18,6,3,0,f,t,f,f,13.44360122,52.46425898
210290,11,1,0,7,3,0,t,f,f,f,13.49769035,52.52641215
210289,5,1,18,2,3,5,f,t,f,f,13.18460099,52.54754029
210288,3,1,10,3,2,6,t,f,t,f,13.40591812,52.54090352
210287,9,2,10,6,3,6,f,t,t,f,13.49733361,52.44168688
210286,7,3,4,1,3,1,f,t,f,f,13.34836373,52.48942222
210285,1,2,13,2,3,2,f,t,f,f,13.39489976,52.52879893
210284,4,2,16,5,3,2,f,t,f,f,13.29451276,52.49762729
210283,5,1,17,2,1,6,f,t,t,f,13.17492375,52.52388374
210282,1,3,12,4,3,5,f,t,f,f,13.34500871,52.53915414
210281,4,1,1,7,3,0,f,t,t,f,13.31390107,52.50647234
210280,12,2,17,6,2,5,t,t,f,f,13.22380733,52.6076002
210279,2,1,11,3,3,5,t,t,f,f,13.44041661,52.51585609
210278,4,1,19,3,3,6,f,t,t,f,13.2975276,52.52650725
210277,4,2,19,2,3,5,t,t,f,f,13.30119071,52.51901517
210276,4,3,10,2,2,3,t,t,f,f,13.33719023,52.50113793
210275,4,3,13,4,3,5,t,t,f,f,13.29727479,52.50685405
210274,1,1,10,3,3,5,t,t,f,f,13.33776435,52.52525498
210273,6,2,13,7,3,0,t,f,f,f,13.19989085,52.44085647
210272,11,3,17,3,3,0,f,f,f,t,13.49998285,52.5325209
210271,1,1,11,3,3,2,f,t,f,f,13.37176117,52.50942498
210270,1,2,10,4,3,6,f,t,t,f,13.33320075,52.54471771
210269,8,2,18,5,3,0,f,f,t,t,13.43968321,52.48958486
210268,7,1,16,2,3,2,f,t,f,f,13.40769684,52.38667237
210267,2,3,12,4,3,5,t,t,t,f,13.39771834,52.49527992
210266,5,3,21,2,2,6,f,t,t,t,13.20153008,52.54126028
210265,6,1,11,2,2,9,f,t,f,f,13.31522272,52.44816239
210264,1,1,7,4,3,5,t,t,f,f,13.35496731,52.54400765
210263,9,2,17,2,3,6,f,t,t,f,13.48790947,52.46626834
210262,4,3,20,2,3,5,f,t,f,f,13.26638398,52.51311848
210261,2,3,12,4,3,5,t,t,f,f,13.43197356,52.51514306
210260,3,2,17,1,3,2,f,t,f,f,13.42550763,52.53440774
210259,11,2,11,7,3,0,t,t,f,f,13.5032658,52.52629061
210258,1,1,12,4,3,6,f,t,t,f,13.38312155,52.55437522
210257,12,2,15,3,3,5,t,t,f,f,13.33997263,52.58816868
210256,5,2,11,7,3,4,f,t,f,f,13.16930105,52.53012088
210255,9,1,22,4,3,7,f,f,f,t,13.60284585,52.43458802
210254,12,3,13,6,3,2,f,t,f,f,13.28150656,52.59245145
210253,1,2,16,2,3,5,f,t,f,f,13.38591939,52.53888918
210252,10,1,12,5,2,2,f,t,f,t,13.55053043,52.5430967
210251,1,3,15,4,3,1,f,t,f,f,13.36917478,52.55041226
210250,1,3,19,5,3,0,f,f,f,f,13.40030412,52.52240522
210249,3,3,9,7,3,5,t,f,f,f,13.40379782,52.55148541
210248,7,2,20,4,3,0,f,t,f,f,13.41828323,52.39470824
210247,12,3,18,2,3,6,f,t,t,f,13.29226272,52.59065793
210246,12,1,19,5,3,6,f,t,t,f,13.31403993,52.60527276
210245,9,2,19,4,3,6,f,t,t,f,13.45407167,52.48889351
210244,3,3,17,6,3,0,f,t,t,f,13.42438444,52.60736544
210243,3,2,17,7,3,5,t,t,f,f,13.45828826,52.52561784
210242,3,2,15,4,2,5,t,t,f,f,13.40204006,52.60284478
210241,12,1,9,3,3,2,f,t,f,f,13.34452615,52.58927745
210240,8,3,8,5,3,0,f,t,f,t,13.43540525,52.49112872
210239,9,2,18,1,3,5,f,t,f,f,13.4913144,52.46910555
210238,11,3,15,7,3,5,f,t,f,f,13.51522152,52.5672072
210237,6,1,18,5,3,2,f,t,f,f,13.33358681,52.43002639
210236,8,1,16,1,3,0,t,t,f,f,13.43027357,52.46928301
210235,8,2,16,1,2,5,f,t,f,t,13.42557635,52.47919124
210234,1,3,16,2,3,2,f,t,f,f,13.41161195,52.50475465
210233,7,1,11,4,3,5,t,f,f,f,13.40793314,52.45255021
210232,4,2,18,4,3,6,f,t,t,f,13.31038002,52.47902034
210231,12,2,12,5,3,5,f,t,f,f,13.31034293,52.6247159
210230,11,1,18,4,3,5,t,t,f,f,13.46925351,52.53143091
210229,8,3,7,4,3,2,f,t,f,f,13.4426854,52.46520986
210228,4,1,14,6,3,5,t,t,f,f,13.3308025,52.49088122
210227,4,1,13,3,3,2,f,t,f,f,13.25306653,52.5230456
210226,1,1,19,3,3,0,f,t,f,t,13.34934474,52.51507414
210225,3,2,15,2,3,5,f,t,f,f,13.43325402,52.55296393
210224,4,3,18,3,2,5,t,t,f,f,13.32166869,52.50578607
210223,3,3,17,4,3,1,t,f,f,f,13.47205564,52.54779937
210222,4,2,17,7,3,6,f,t,t,f,13.27593819,52.49404988
210221,7,2,21,7,2,6,f,t,t,f,13.36156,52.41589536
210220,7,1,18,6,2,6,f,t,t,f,13.37603758,52.44319863
210219,7,2,16,3,3,6,f,f,t,t,13.37657526,52.46011274
210218,9,1,11,3,3,6,t,t,t,f,13.48462335,52.46355727
210217,9,3,17,5,3,2,f,t,f,f,13.7106165,52.43285718
210216,7,3,7,7,3,8,f,t,f,f,13.34624245,52.50022891
210215,9,2,14,4,3,5,t,t,f,f,13.55328922,52.46958581
210214,1,1,23,5,3,9,f,t,f,f,13.3818161,52.55246536
210213,9,3,7,4,3,5,t,t,f,f,13.57208033,52.42951352
210212,1,3,15,6,3,1,t,f,f,f,13.40354533,52.52641772
210211,12,3,6,2,3,2,f,t,f,f,13.27726874,52.57574063
210210,1,2,18,2,3,2,f,t,f,f,13.38760134,52.54892314
210209,6,1,11,2,3,5,f,t,f,f,13.33920232,52.45777544
210208,7,3,14,3,2,5,f,t,f,f,13.37748164,52.48143649
210207,4,1,20,2,3,6,f,t,t,f,13.32296976,52.50585024
210206,7,2,9,4,2,6,f,t,t,f,13.40969793,52.3871189
210205,10,2,13,6,2,6,f,t,t,f,13.56064644,52.48970802
210204,11,3,8,2,3,2,t,t,f,f,13.51986608,52.49477329
210203,4,1,8,4,3,5,t,t,f,f,13.32782334,52.50551
210202,9,2,11,3,3,1,f,t,f,f,13.58654559,52.42562866
210201,7,1,9,5,2,2,f,t,f,f,13.39073231,52.4199281
210200,7,3,16,6,3,0,t,f,t,f,13.34679763,52.47870842
210199,9,2,17,3,3,6,t,f,t,f,13.51188382,52.4642251
210198,8,1,14,7,3,1,f,t,f,f,13.42591123,52.4781719
210197,4,3,17,4,2,6,f,t,t,f,13.27236609,52.48691202
210196,8,3,8,5,3,0,t,t,f,f,13.44164758,52.47041588
210195,8,3,17,1,3,5,f,t,f,f,13.44994255,52.44570184
210194,9,2,11,3,3,5,f,t,f,f,13.53310676,52.43375908
210193,10,3,15,3,3,5,t,t,f,f,13.54869552,52.52812991
210192,7,1,17,5,3,1,t,t,f,f,13.34165063,52.50207145
210191,3,2,16,4,3,5,f,t,f,f,13.36842595,52.58970042
210190,9,3,8,6,3,0,f,t,f,f,13.62554104,52.45757975
210189,11,2,16,4,3,2,f,t,f,f,13.4690956,52.50242798
210188,1,1,20,2,3,6,t,f,t,f,13.36166973,52.530968
210187,3,3,14,6,3,5,f,t,f,f,13.45902391,52.55013372
210186,1,3,17,7,3,5,t,t,f,f,13.35983865,52.52345957
210185,10,3,12,2,3,2,f,t,f,f,13.60295133,52.53856073
210184,6,1,15,5,2,0,f,t,f,f,13.27494622,52.4603661
210183,4,1,14,1,3,6,f,t,t,f,13.31510883,52.49089884
210182,1,2,20,2,3,5,f,t,f,f,13.41178694,52.52396652
210181,3,3,16,2,3,0,f,f,f,f,13.46347499,52.62920996
210180,6,1,17,4,3,6,f,t,t,f,13.3393384,52.461601
210179,12,2,14,3,3,5,f,t,f,f,13.30534255,52.58208501
210178,7,2,17,5,3,4,t,f,f,f,13.40035989,52.48370517
210177,4,1,18,3,3,6,f,t,t,f,13.33080562,52.49078137
210176,3,3,9,4,3,0,t,f,f,f,13.41331723,52.54869743
210175,9,1,3,6,3,2,f,t,f,f,13.4798969,52.46131509
210174,7,1,17,5,3,2,f,t,f,t,13.3779797,52.47226102
210173,1,1,17,4,3,2,f,t,t,f,13.40134352,52.54009554
210172,9,2,14,2,3,0,f,t,f,t,13.57420433,52.44435302
210171,8,3,19,3,3,2,t,t,f,f,13.42909228,52.48219181
210170,7,3,15,4,3,1,t,t,f,f,13.38532767,52.45277681
210169,7,2,17,3,3,2,f,t,f,f,13.38753809,52.43982365
210168,3,3,7,3,2,5,t,t,f,f,13.40816272,52.55103059
210167,11,1,18,7,2,6,f,t,t,f,13.52540115,52.48209304
210166,2,2,8,2,3,5,t,t,f,f,13.38622927,52.50132108
210165,9,3,8,6,3,2,f,t,f,f,13.48143281,52.48235261
210164,5,2,13,7,3,4,f,t,f,f,13.15321092,52.54664156
210163,7,2,12,5,3,5,t,t,f,f,13.4014125,52.38661951
210162,1,1,20,6,3,0,f,t,f,f,13.41242433,52.51660588
210161,1,3,13,5,3,5,t,t,f,f,13.4212151,52.50985085
210160,2,3,20,5,3,2,t,t,f,f,13.45612725,52.50142627
210159,4,3,6,2,3,2,f,t,f,t,13.30961707,52.50645668
210158,12,2,18,6,3,2,f,t,f,f,13.34539741,52.56688972
210157,4,1,13,6,3,5,t,t,f,f,13.29896988,52.50684427
210156,8,3,12,3,3,5,t,t,f,f,13.42110297,52.48026771
210155,10,1,17,1,2,6,f,t,t,t,13.56076169,52.57100346
210154,8,2,5,4,3,1,f,t,f,f,13.43490074,52.46138619
210153,2,3,15,3,3,5,t,f,f,f,13.44560598,52.4955691
210152,11,2,17,2,3,0,f,f,f,t,13.47308094,52.52060915
210151,1,2,11,6,2,6,f,t,t,f,13.34675874,52.50376753
210150,8,1,15,2,3,5,t,f,f,f,13.43763267,52.47883503
210149,5,3,9,5,3,5,f,t,f,f,13.19861757,52.55533339
210148,5,1,11,7,3,8,f,t,f,f,13.21827418,52.52027713
210147,10,3,17,1,3,5,f,t,f,f,13.53829056,52.55421293
210146,4,1,17,2,2,5,t,t,f,f,13.30797214,52.5245461
210145,2,1,7,3,2,5,f,t,f,f,13.39443787,52.50696443
210144,4,2,19,2,2,1,f,t,f,f,13.2608685,52.51606264
210143,7,3,10,3,3,5,t,f,f,t,13.40287409,52.39405316
210142,2,3,15,4,3,6,t,f,t,f,13.46705582,52.52023835
210141,12,1,14,4,3,3,f,t,f,f,13.28809794,52.58889062
210140,8,2,14,2,3,3,f,t,f,f,13.4646103,52.47038691
210139,2,3,16,2,3,0,f,t,f,t,13.43189253,52.50566069
210138,4,1,18,4,3,6,f,t,t,f,13.3043325,52.50376865
210137,2,3,12,6,3,3,t,f,f,f,13.46644308,52.50875005
210136,7,2,12,4,3,5,f,t,f,f,13.39274993,52.45297187
210135,5,2,12,6,3,5,t,t,f,f,13.20827786,52.56200495
210134,5,1,13,2,3,2,f,t,f,t,13.26042523,52.53701137
210133,1,3,18,5,2,6,f,f,t,t,13.35159241,52.50520657
210132,3,3,13,6,2,5,t,t,f,f,13.39491627,52.5653385
210131,11,3,14,2,3,1,t,t,f,f,13.47497003,52.52043813
210130,4,1,11,3,3,5,f,t,f,f,13.29612736,52.51692869
210129,1,1,20,3,3,5,f,t,f,f,13.34379774,52.5534275
210128,9,2,5,2,2,5,f,t,f,t,13.5323487,52.46169008
210127,3,3,22,1,2,5,f,t,f,f,13.38018445,52.57499382
210126,11,1,7,5,2,6,f,t,t,f,13.52452603,52.51370453
210125,9,2,13,1,3,5,f,t,f,f,13.46416719,52.48551397
210124,10,2,21,7,3,1,f,f,f,f,13.57714377,52.57219057
210123,2,1,6,4,3,5,t,t,f,f,13.41097559,52.50391409
210122,7,3,12,4,3,2,t,f,f,f,13.37885992,52.44958398
210121,11,2,5,3,3,5,f,t,f,f,13.50331281,52.57582977
210120,6,1,12,4,3,0,f,t,f,t,13.33754929,52.43158818
210119,2,1,13,5,3,0,t,f,f,f,13.41417514,52.49844383
210118,10,3,12,6,3,5,f,t,f,f,13.63284361,52.52987353
210117,10,2,13,2,3,5,f,t,f,f,13.51750984,52.53540929
210116,3,3,10,2,3,5,f,t,f,f,13.46722572,52.59705925
210115,11,3,13,5,3,5,t,t,f,f,13.47707311,52.52426703
210114,6,2,13,5,3,0,t,t,f,f,13.24924135,52.45184463
210113,7,3,21,3,3,2,f,t,f,f,13.37557162,52.40907055
210112,12,1,15,5,3,2,f,t,f,f,13.31616463,52.58669147
210111,1,2,19,4,3,6,f,t,t,f,13.38179564,52.55263241
210110,12,2,15,2,3,5,f,t,f,f,13.36783077,52.60274579
210109,12,3,10,7,2,2,f,t,f,f,13.36318633,52.58037326
210108,4,2,14,4,3,5,t,f,f,f,13.28074429,52.50646761
210107,8,1,13,1,2,9,f,t,t,f,13.4319876,52.46634917
210106,4,3,21,5,3,6,f,t,t,f,13.31447839,52.49014466
210105,11,3,17,1,3,5,t,t,f,f,13.50966221,52.57214734
210104,9,3,10,2,2,5,t,t,f,f,13.45052654,52.49138231
210103,2,2,14,6,3,6,t,f,t,f,13.46721438,52.51267984
210102,1,1,14,7,3,9,f,t,f,f,13.3629383,52.49970112
210101,8,1,14,3,3,5,t,t,f,f,13.44988181,52.44555219
210100,3,1,14,3,3,1,t,t,f,f,13.41805169,52.53830235
210099,5,2,9,5,3,2,f,t,f,f,13.1828244,52.5128332
210098,11,3,15,3,2,5,t,t,f,f,13.50812633,52.54853271
210097,1,1,14,3,3,0,t,f,f,f,13.39169744,52.51222713
210096,4,2,9,3,3,5,f,t,f,f,13.31279614,52.48047312
210095,1,2,20,5,3,5,t,t,f,f,13.37975939,52.52261569
210094,5,1,13,2,2,3,t,t,f,f,13.207501,52.55507856
210093,4,3,14,4,3,1,f,f,f,t,13.33879181,52.50516113
210092,2,2,17,6,3,5,f,t,f,f,13.39640523,52.4912485
210091,9,3,18,2,3,2,f,t,f,f,13.55951268,52.45593709
210090,8,1,17,2,3,6,f,f,t,f,13.46437881,52.47021427
210089,1,1,8,3,3,6,f,f,t,f,13.38450834,52.53834055
210088,7,2,14,1,3,6,f,t,t,f,13.361259,52.41260135
210087,2,3,8,3,3,6,f,t,t,f,13.44338258,52.50032485
210086,7,3,16,4,2,5,f,t,f,t,13.37400369,52.42138946
210085,2,2,11,7,3,5,f,t,f,f,13.40043723,52.49432337
210084,4,2,11,7,3,5,f,t,f,f,13.28762364,52.47570342
210083,8,1,12,4,3,5,f,t,f,f,13.43441362,52.47257343
210082,4,3,17,5,3,2,f,t,f,f,13.29441235,52.53440873
210081,4,2,15,3,3,5,f,t,f,f,13.32623697,52.53803842
210080,2,1,10,4,3,5,f,t,f,f,13.38246276,52.50452726
210079,8,3,19,5,3,6,f,t,t,f,13.44884685,52.48504836
210078,6,2,15,3,3,5,t,t,f,f,13.15056063,52.41841925
210077,12,3,13,4,3,2,f,t,f,f,13.23996583,52.61880108
210076,5,3,10,5,3,3,f,t,f,f,13.15877833,52.52091376
210075,2,2,17,3,3,6,t,t,t,f,13.39523845,52.49712077
210074,5,3,19,3,3,5,f,t,f,f,13.18450965,52.54763223
210073,4,1,14,5,3,2,f,t,f,f,13.28513533,52.49488487
210072,4,2,10,4,3,0,f,t,f,f,13.28263871,52.51863133
210071,6,3,18,1,3,0,f,t,f,f,13.34360491,52.41553756
210070,2,3,14,4,3,6,f,t,t,f,13.40071262,52.49427775
210069,6,2,11,3,3,5,f,t,f,f,13.26045236,52.44443575
210068,3,2,14,6,3,5,f,t,f,f,13.43786063,52.59300033
210067,10,1,14,5,3,2,f,t,f,f,13.60419668,52.53893994
210066,5,1,6,5,2,6,f,t,t,f,13.14154369,52.53235254
210065,4,3,16,5,3,5,t,t,f,f,13.32172781,52.49288129
210064,10,2,16,3,3,2,f,t,f,f,13.57211165,52.5461523
210063,9,3,8,4,3,2,f,t,f,f,13.5486023,52.42763882
210062,1,1,19,5,3,2,t,t,f,f,13.40502561,52.5339037
210061,11,3,6,5,3,0,t,f,f,f,13.48666906,52.52664918
210060,6,2,7,5,3,2,f,t,f,f,13.32229121,52.41038573
210059,12,3,16,3,3,6,t,f,t,f,13.32597123,52.5923007
210058,3,1,16,5,3,3,t,f,f,f,13.43878047,52.54794457
210057,7,2,12,5,3,5,f,t,f,f,13.34627041,52.50107232
210056,5,2,6,2,3,6,f,t,t,f,13.22821388,52.53007557
210055,1,3,8,7,3,1,t,t,f,f,13.38343225,52.53397163
210054,1,2,14,4,2,4,t,f,f,f,13.34203037,52.52626933
210053,3,1,14,1,3,1,t,t,f,f,13.44563683,52.53883238
210052,3,3,16,6,3,0,f,f,t,f,13.40928824,52.56642148
210051,1,2,21,1,3,5,f,t,f,f,13.36280782,52.4997229
210050,9,3,8,7,3,5,t,t,f,f,13.62169812,52.45061883
210049,6,3,13,7,3,3,t,t,f,f,13.30005231,52.43992245
210048,2,2,13,7,3,0,t,f,f,f,13.37966859,52.49429834
210047,12,1,11,6,3,1,f,t,t,f,13.37074077,52.5630257
210046,1,1,14,2,2,5,t,t,f,f,13.38715811,52.5597998
210045,1,2,15,1,3,2,t,f,f,f,13.38325952,52.53063536
210044,5,3,17,3,3,2,f,t,f,f,13.27981651,52.53432296
210043,4,1,18,3,3,3,f,t,f,f,13.29385608,52.53476839
210042,5,2,14,2,3,1,f,t,f,f,13.13287979,52.45106783
210041,8,2,17,6,3,5,f,t,f,f,13.43478852,52.43923971
210040,12,1,9,3,3,5,f,t,f,f,13.31543439,52.57783744
